,f_location,latitude,longitude,location
3458,"Wang Jia She Lu, Song Jiang Qu, Shang Hai Shi, China",31.09103,121.24052,王家厍路775弄
3459,"China, Shang Hai Shi, Song Jiang Qu, 文浦路129号 邮政编码: 201615",31.11263,121.34075,文浦路129号
3460,"China, Shang Hai Shi, Song Jiang Qu, 香闵路28号 邮政编码: 201611",30.98754,121.29391,香闵路28号
3461,"Xin Lang Lu, Song Jiang Qu, Shang Hai Shi, China, 201699",30.98675,121.27747,欣浪路1028弄
3462,"Xin Bei Jie, Shang Hai Shi, China",31.0619,121.32485,新北街227弄
3463,"Xin Bei Jie, Shang Hai Shi, China",31.0619,121.32485,新北街260弄
3464,"Xin Che Gong Lu, Song Jiang Qu, Shang Hai Shi, China",31.035222,121.3075396,新车公路418弄
3465,"Xin Fei Lu, Song Jiang Qu, Shang Hai Shi, China",31.03375,121.31771,新飞路1999弄
3466,"Xin Le Lu, Shang Hai Shi, China",31.06512,121.31177,新乐路7弄
3467,"Xin Miao San Lu, Song Jiang Qu, Shang Hai Shi, China",31.06389,121.28651,新庙三路980弄
3468,"Xin Nan Jie, Song Jiang Qu, Shang Hai Shi, China, 201612",31.06188,121.31647,新南街350弄
3469,"Xin Nong He Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.08854,121.29234,新农河路398弄
3470,"Xin Yuan Lu, Shang Hai Shi, China",31.31972,121.62932,新杨路158号
3471,"Xinyaocun, Songjiang District, Shanghai, China, 201604",30.989339,121.130898,新姚村
3472,"Xin Yu Lu, Song Jiang Qu, Shang Hai Shi, China",31.0581964,121.3200514,新育路158弄
3473,"Xin Yu Lu, Song Jiang Qu, Shang Hai Shi, China",31.0581964,121.3200514,新育路50弄
3474,"China, Shang Hai Shi, Song Jiang Qu, 徐塘路519号 邮政编码: 201613",31.04704,121.26593,徐塘路519号
3475,"Xue Jia Qiao Lu, Song Jiang Qu, Shang Hai Shi, China",31.10611,121.34587,雪家桥路1弄
3476,"China, Shang Hai Shi, Song Jiang Qu, 雪家桥路591号 邮政编码: 201615",31.10275,121.34266,雪家桥路591号
3477,"China, Shang Hai Shi, Song Jiang Qu, 洋河浜路55号 邮政编码: 201615",31.14572,121.29307,洋河浜路55号
3478,"China, Shang Hai Shi, Song Jiang Qu, 叶家公路 邮政编码: 201601",31.116843,121.294561,叶家中心村
3479,"Ye Zheng Lu, Song Jiang Qu, Shang Hai Shi, China",30.94239,121.31585,叶政路451弄
3480,,,,银都西路198号
3481,"Yin Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China",31.08111,121.36281,银都西路208弄
3482,"Yin Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China",31.08111,121.36281,银都西路428号
3483,"Yin Du Xi Lu, Song Jiang Qu, Shang Hai Shi, China",31.08111,121.36281,银都西路555弄
3484,"China, Shang Hai Shi, Jia Ding Qu, Ta Cheng Dong Lu, 塔城东路365弄 邮政编码: 201822",31.388035,121.26749,银圩路365弄
3485,"Yin Qing Lu, Song Jiang Qu, Shang Hai Shi, China",31.1405024,121.2877123,寅青路467弄
3486,"Yu Shu Lu, Song Jiang Qu, Shang Hai Shi, China",30.99274,121.20953,玉树路2455弄
3487,"Yu Shu Lu, Song Jiang Qu, Shang Hai Shi, China",30.99274,121.20953,玉树路2715弄
3488,,,,玉秀路9弄
3489,"Yue Tai Lu, Song Jiang Qu, Shang Hai Shi, China, 201612",31.06895,121.33022,月台路555弄
3490,"Ze Yue Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.1016,121.24722,泽悦路211弄
3491,"Ze Yue Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.1016,121.24722,泽悦路325弄
3492,"Ze Yue Lu, Song Jiang Qu, Shang Hai Shi, China, 201619",31.1016,121.24722,泽悦路326弄
3493,"China, 上海市松江区张庄村 邮政编码: 201617",30.9782199,121.1611,张庄村
3494,"Changloucun, Songjiang District, Shanghai, China, 201609",30.964782,121.286372,长溇村
3495,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,长兴路596弄
3496,"Zhen Yu Lu, Song Jiang Qu, Shang Hai Shi, China, 201614",31.0001,121.21287,真玉路10弄
3497,"China, Shang Hai Shi, Pu Dong Xin Qu, Lujiazui, 浦东大道275弄 邮政编码: 200120",31.239827,121.516148,中心路275弄
3498,"503 Fang Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201204",31.1960949,121.560684,中心路503弄
3499,"China, Shang Hai Shi, Song Jiang Qu, 中兴路119号 邮政编码: 201607",30.93248,121.21623,中兴路119号
3500,"Zhuangjia Village, Qingpu District, Shanghai, China, 201616",31.05646,121.10919,庄家村
3501,"Shanghai, China",31.230416,121.473701,
3502,"Bei Qing Gong Lu, Shang Hai Shi, China",31.19009,121.18602,北青公路6972弄
3503,"China, Shang Hai Shi, Qing Pu Qu, 北青公路7523号 邮政编码: 201706",31.18785,121.17087,北青公路7523号
3504,"China, Shang Hai Shi, Qing Pu Qu, 北青公路8768号 邮政编码: 201707",31.18639,121.14371,北青公路8768号
3505,"Beitangwan, Songjiang District, Shanghai, China, 201604",30.9816,121.14105,北新村
3506,"Caojingcun, Qingpu District, Shanghai, China, 201712",31.20295,121.14443,曹泾村
3507,"Cao Ying Lu, Qing Pu Qu, Shang Hai Shi, China",31.16011,121.09525,漕盈路555弄
3508,"Chaoyangcun, Chongming District, Shanghai, China, 202183",31.52325,121.85857,朝阳村
3509,"Chenqiao Village, Qingpu District, Shanghai, China, 201707",31.16712,121.1213,陈桥村
3510,"Cheng Zhong Dong Lu, Qing Pu Qu, Shang Hai Shi, China",31.14643,121.11904,城中东路595弄
3511,"Cheng Zhong Xi Lu, Qing Pu Qu, Shang Hai Shi, China",31.147012,121.1063063,城中西路333弄
3512,"Chui Yao Zhi Lu, Qing Pu Qu, Shang Hai Shi, China",31.15669,121.21466,垂姚支路205弄
3513,"Chui Yao Zhi Lu, Qing Pu Qu, Shang Hai Shi, China",31.15669,121.21466,垂姚支路255弄
3514,"Dianxicun, Qingpu District, Shanghai, China, 215324",31.131974,120.931232,淀西村
3515,"North to Dongfangcun Residents' Committee, Qingpu District, Shanghai, China, 215343",31.217556,121.070665,东方村
3516,,,,方夏村方东
3517,"Liuxia, Qingpu District, Shanghai, China, 201601",31.1342,121.25037,方夏村刘夏
3518,"China, Shang Hai Shi, Qing Pu Qu, 凤星路1609号 邮政编码: 201705",31.19697,121.22677,凤星路1609号
3519,"China, Shang Hai Shi, Qing Pu Qu, 凤徐路85弄 邮政编码: 201705",31.1897211,121.2331964,凤徐路85弄
3520,"Fu Ding Lu, Qing Pu Qu, Shang Hai Shi, China, 201706",31.2021,121.18781,福定路288弄
3521,"Fu Ding Lu, Qing Pu Qu, Shang Hai Shi, China, 201706",31.2021,121.18781,福定路386弄
3522,"Fuquan Shan Vlg. Villagers' Comm., Qingpu District, Shanghai, China, 201706",31.1886499,121.1720899,福泉山村
3523,"Fu Quan Shan Dong Lu, Qing Pu Qu, Shang Hai Shi, China",31.20009,121.19236,福泉山东路33弄
3524,"China, Shang Hai Shi, Qing Pu Qu, 福泉山路554号 邮政编码: 201706",31.20028,121.18008,福泉山路554号
3525,"Fu Zhong Lu, Qing Pu Qu, Shang Hai Shi, China, 201706",31.19834,121.18277,福中路288弄
3526,"Gang Yu Lu, Qing Pu Qu, Shang Hai Shi, China",31.14651,121.101,港俞路1088弄
3527,"China, Shang Hai Shi, Qing Pu Qu, 高光路666号 邮政编码: 201702",31.15751,121.30363,高光路666号
3528,"Gao Jing Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.16371,121.29541,高泾路800弄
3529,"Gao Jing Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.16371,121.29541,高泾路999弄
3530,"Guangliancun, Qingpu District, Shanghai, China, 201105",31.166446,121.317422,光联村
3531,"Hai Ying Lu, Qing Pu Qu, Shang Hai Shi, China",31.14304,121.10353,海盈路19弄
3532,"Hemucun, Qingpu District, Shanghai, China, 201702",31.157678,121.239796,和睦村
3533,"He Ji Lu, Qing Pu Qu, Shang Hai Shi, China, 201709",31.26228,121.13995,鹤吉路
3534,"Shanghai, China",31.230416,121.473701,华新工业园区
3535,"Huayicun, Qingpu District, Shanghai, China, 201708",31.25207,121.238418,华益村
3536,"Hua Zhi Lu, Qing Pu Qu, Shang Hai Shi, China",31.23156,121.22259,华志路311弄
3537,"China, Shang Hai Shi, Qing Pu Qu, 华志路555号 邮政编码: 201708",31.23168,121.22683,华志路555号
3538,"Hua Zhi Lu, Qing Pu Qu, Shang Hai Shi, China",31.23156,121.22259,华志路559弄
3539,"Huilongcun, Qingpu District, Shanghai, China, 201706",31.20997999999999,121.17043,回龙村
3540,"Huoxingcun, Qingpu District, Shanghai, China, 201107",31.216842,121.250744,火星村
3541,"Jia Song Zhong Lu, Qing Pu Qu, Shang Hai Shi, China",31.1925,121.22096,嘉松中路6688弄
3542,"Jia Song Zhong Lu, Qing Pu Qu, Shang Hai Shi, China",31.1925,121.22096,嘉松中路6888弄
3543,"Jiadiancun, Qingpu District, Shanghai, China, 201706",31.17745,121.18683,郏店村
3544,"Jing Hua Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.17087,121.27451,京华路256弄
3545,"Jing Hua Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.17087,121.27451,京华路439弄
3546,"Jingyang Village, Qingpu District, Shanghai, China, 201712",31.21189,121.13601,泾阳村
3547,"Jiu Ye Lu, Qing Pu Qu, Shang Hai Shi, China",31.19864,121.1135,久业路1900弄
3548,"Jiu Yuan Lu, Qing Pu Qu, Shang Hai Shi, China",31.20236,121.10876,久远路1668弄
3549,"Jiu Yuan Lu, Qing Pu Qu, Shang Hai Shi, China",31.20236,121.10876,久远路1669弄
3550,"Le Ai Lu, Qing Pu Qu, Shang Hai Shi, China, 201705",31.17894,121.23317,乐爱路38弄
3551,"Le Ai Lu, Qing Pu Qu, Shang Hai Shi, China, 201705",31.17894,121.23317,乐爱路39弄
3552,"Le Gao Lu, Qing Pu Qu, Shang Hai Shi, China",31.17957,121.23942,乐高路200弄
3553,"Le Gao Lu, Qing Pu Qu, Shang Hai Shi, China",31.17957,121.23942,乐高路288弄
3554,"Le Tian Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.17938,121.24228,乐天路318弄
3555,"Lian Mao Lu, Qing Pu Qu, Shang Hai Shi, China, 201706",31.19724,121.19033,联茂路
3556,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,联民路88弄
3557,"Lu Shen Lu, Qing Pu Qu, Shang Hai Shi, China",31.16011,121.20806,芦沈路
3558,"Mayangcun, Qingpu District, Shanghai, China, 201804",31.24769,121.19924,马阳村
3559,"No.1 Lane, 73 美周路朱家角镇青浦区上海市 China, 201700",31.114899,121.06154,美周路73弄
3560,"Ming Zhu Lu, Qing Pu Qu, Shang Hai Shi, China",31.20157,121.2571,明珠路1689弄
3561,"Ming Zhu Lu, Qing Pu Qu, Shang Hai Shi, China",31.20157,121.2571,明珠路1699弄
3562,"Ming Zhu Lu, Qing Pu Qu, Shang Hai Shi, China",31.20157,121.2571,明珠路545弄
3563,"Ming Zhu Lu, Qing Pu Qu, Shang Hai Shi, China",31.20157,121.2571,明珠路555弄
3564,"Ming Zhu Lu, Qing Pu Qu, Shang Hai Shi, China",31.20157,121.2571,明珠路785弄
3565,"Nanxincun, Chongming District, Shanghai, China, 202157",31.552907,121.566716,南新村
3566,"Pu Guang Lu, Qing Pu Qu, Shang Hai Shi, China, 201707",31.18472,121.13278,普光路8弄
3567,"Qianmingcun, Qingpu District, Shanghai, China, 201702",31.158258,121.259843,前明村
3568,"Qian Yun Lu, Qing Pu Qu, Shang Hai Shi, China",31.1477,121.26829,前云路42弄
3569,"Qingshancun, Qingpu District, Shanghai, China, 201703",31.15555,121.174323,青山村
3570,"Qing Tai Lu, Qing Pu Qu, Shang Hai Shi, China, 201701",31.1369822,121.0797381,青泰路500弄
3571,"China, Shang Hai Shi, Qing Pu Qu, 青赵公路5458号 邮政编码: 201712",31.21436,121.08661,青赵公路5458号
3572,"Qing Zhu Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.15565,121.13253,青竹路161弄
3573,"Qing He Wan Lu, Qing Pu Qu, Shang Hai Shi, China",31.17189,121.09625,清河湾路388弄
3574,"Qiu Jia Gang Lu, Qing Pu Qu, Shang Hai Shi, China, 201713",31.1319,121.03883,邱家港路18弄
3575,"San Yuan Lu, Qing Pu Qu, Shang Hai Shi, China, 201799",31.14934,121.11114,三元路106号
3576,"Shang Cai Lu, Qing Pu Qu, Shang Hai Shi, China, 201719",31.11614,120.93427,商蔡路
3577,"China, Shang Hai Shi, Jia Ding Qu, 天祝路 邮政编码: 201821",31.345926,121.264049,尚涵路99弄
3578,"Shang Tai Lu, Qing Pu Qu, Shang Hai Shi, China",31.18191,121.23735,尚泰路218弄
3579,"Shang Tai Lu, Qing Pu Qu, Shang Hai Shi, China",31.18191,121.23735,尚泰路458弄
3580,"Shuangxiangcun, Qingpu District, Shanghai, China, 215325",31.128631,120.889209,双祥村
3581,"Si Sha Lu, Qing Pu Qu, Shang Hai Shi, China",31.19913,121.2615,泗沙路238弄
3582,"Song Gu Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.15467,121.15473,崧古路33弄
3583,"Song Gu Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.15467,121.15473,崧古路99弄
3584,"Song Jian Lu, Qing Pu Qu, Shang Hai Shi, China, 201705",31.198,121.19541,崧建路339弄
3585,"Songzecun, Qingpu District, Shanghai, China, 201700",31.141883,121.166309,崧泽村
3586,"Song Zi Pu Lu, Qing Pu Qu, Shang Hai Shi, China, 201701",31.14422,121.08544,崧子浦路55弄
3587,"Songshancun, Qingpu District, Shanghai, China, 201705",31.20281,121.2514,嵩山村
3588,"China, Shang Hai Shi, Qing Pu Qu, 青浦·通坡塘东街 邮政编码: 201706",31.203712,121.179365,通坡塘东街
3589,"Tang Xi Jie, Shang Hai Shi, China",31.41186,121.3436,通坡塘西街36弄
3590,"China, Shang Hai Shi, Qing Pu Qu, 外青松公路3600号 邮政编码: 201709",31.2406,121.1366,外青松公路3600号
3591,"Wanggangcun, Qingpu District, Shanghai, China, 201719",31.121585,120.905502,王港村
3592,"Xiang Ju Lu, Qing Pu Qu, Shang Hai Shi, China, 201703",31.15665,121.19748,巷居路99弄
3593,"Xie Wei Lu, Qing Pu Qu, Shang Hai Shi, China",31.17394,121.30356,谢卫路158弄
3594,"Xie Wei Lu 229 Long, Shang Hai Shi, China, 201105",31.17532,121.31509,谢卫路229弄
3595,"Xinfengcun, Pudong, Shanghai, China, 201205",31.163181,121.647911,新丰村
3596,"Xin Feng Zhong Lu, Qing Pu Qu, Shang Hai Shi, China",31.22061,121.22781,新凤中路1718弄
3597,"Xin Feng Zhong Lu, Qing Pu Qu, Shang Hai Shi, China",31.22061,121.22781,新凤中路358弄
3598,"Xin Fu Zhong Lu, Qing Pu Qu, Shang Hai Shi, China, 201708",31.23239,121.23183,新府中路1536弄
3599,"China, Shang Hai Shi, Qing Pu Qu, 新高路1800号 邮政编码: 201707",31.18286,121.12197,新高路1800号
3600,"Xinliancun, Jiading District, Shanghai, China, 201801",31.36241,121.27377,新联村
3601,"Xinyangcun, Qingpu District, Shanghai, China, 201602",31.104298,121.158071,新阳村
3602,"Xinyicun, Qingpu District, Shanghai, China, 201708",31.22514,121.22666,新谊村
3603,"Xiulongcun, Pudong, Shanghai, China, 201315",31.126242,121.562722,秀龙村
3604,"Xiu Qin Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.13912,121.15316,秀沁路132弄
3605,"Xiu Quan Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.14893,121.14868,秀泉路766弄
3606,"Xiu Ze Lu, Qing Pu Qu, Shang Hai Shi, China, 201700",31.15375,121.15357,秀泽路339弄
3607,"Xuxiecun, Qingpu District, Shanghai, China, 201708",31.241567,121.224383,徐谢村
3608,"Xuyaocun, Songjiang District, Shanghai, China, 201608",30.94271,121.27532,徐姚村
3609,"Xu Ying Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.17331,121.25822,徐盈路701弄
3610,"Xuemicun, Qingpu District, Shanghai, China, 201719",31.09781599999999,120.90036,雪米村
3611,"Ye Lian Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.15854,121.27541,叶联路699弄
3612,"Ying Gang Dong Lu, Qing Pu Qu, Shang Hai Shi, China",31.16399,121.21704,盈港东路2015弄
3613,"Ying Gang Dong Lu, Qing Pu Qu, Shang Hai Shi, China",31.16399,121.21704,盈港东路3188弄
3614,"Ying Gang Dong Lu, Qing Pu Qu, Shang Hai Shi, China",31.16399,121.21704,盈港东路333弄
3615,"Ying Gang Lu, Qing Pu Qu, Shang Hai Shi, China, 201799",31.16096,121.10554,盈港路1800弄
3616,"Ying Gang Lu, Qing Pu Qu, Shang Hai Shi, China, 201799",31.16096,121.10554,盈港路1880弄
3617,"China, Shang Hai Shi, Qing Pu Qu, 赵青公路青浦镇 邮政编码: 201799",31.152461,121.105484,盈中新村
3618,"Pudong, Shanghai, China",31.2211399,121.54409,宅东新区
3619,"Zhao Hua Lu, Qing Pu Qu, Shang Hai Shi, China, 201703",31.15204,121.20002,赵华路440弄
3620,"China, Shang Hai Shi, Huang Pu Qu, 江西中路451弄 邮政编码: 200002",31.24173699999999,121.485105,赵华路451弄
3621,"Zhao Hua Lu, Qing Pu Qu, Shang Hai Shi, China, 201703",31.15204,121.20002,赵华路89弄
3622,"China, Shang Hai Shi, Xu Hui Qu, 延庆路54弄 邮政编码: 200031",31.215707,121.45183,赵中路54弄
3623,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路2555弄
3624,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路2588弄
3625,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路2788弄
3626,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路2811弄
3627,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路2876弄
3628,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路4321弄
3629,"Zhao Chong Gong Lu, Qing Pu Qu, Shang Hai Shi, China",31.19759,121.18525,赵重公路4325弄
3630,"Zhen Le Lu, Qing Pu Qu, Shang Hai Shi, China, 201703",31.15778,121.20215,镇乐路199弄
3631,"China, Shang Hai Shi, Xu Hui Qu, 湖南路89弄 邮政编码: 200031",31.20832,121.441935,镇中路89弄
3632,"Zhongbu Village, Qingpu District, Shanghai, China, 201602",31.12096,121.17197,中步村
3633,"Zhongxincun, Pudong, Shanghai, China, 200432",31.351539,121.541892,中新村
3634,"Chong Gu Zhen Da Jie, Qing Pu Qu, Shang Hai Shi, China, 201706",31.19456,121.18071,重固镇大街518弄
3635,"Zhu Guang Lu, Qing Pu Qu, Shang Hai Shi, China",31.17879,121.30497,诸光路1355弄
3636,"Zhu Guang Lu, Qing Pu Qu, Shang Hai Shi, China",31.17879,121.30497,诸光路500弄
3637,"Zhu Guang Lu, Qing Pu Qu, Shang Hai Shi, China",31.17879,121.30497,诸光路85弄
3638,"Zhu Guang Lu, Qing Pu Qu, Shang Hai Shi, China",31.17879,121.30497,诸光路865弄
3639,"Zhu Lu Xi Lu, Qing Pu Qu, Shang Hai Shi, China, 201702",31.1756,121.26123,诸陆西路855弄
3640,"Shanghai, China",31.230416,121.473701,
3641,"Beisong Village, Fengxian District, Shanghai, China, 201409",30.97694,121.67259,北宋村
3642,"Caijiaqiao Village, Fengxian District, Shanghai, China, 201409",30.97472999999999,121.64158,蔡家桥村
3643,"China, Shang Hai Shi, Jia Ding Qu, 江桥镇华江公路 邮政编码: 201803",31.24862,121.326208,大宅小区
3644,"51 Cai Jian Lu, Feng Xian Qu, Shang Hai Shi, China, 201409",30.9769347,121.6519021,东新市村
3645,"Fengjiacun, Jiading District, Shanghai, China, 201801",31.34885989999999,121.23827,冯家村
3646,"Feng Pu Da Dao, Feng Xian Qu, Shang Hai Shi, China",30.9376827,121.4380819,奉浦大道95弄
3647,"China, 上海市闸北区7FQ5+9F8 邮政编码: 200072",31.288404,121.458689,国顺路318弄
3648,"Han Cun Lu, Feng Xian Qu, Shang Hai Shi, China, 201499",30.93929,121.4577,韩村路173弄
3649,"Hang Nan Gong Lu, Shang Hai Shi, China",30.963,121.52969,航南公路5388弄
3650,"Hong Miao Lu, Feng Xian Qu, Shang Hai Shi, China",30.92553,121.68689,洪庙路247弄
3651,"Hu Hang Gong Lu, Shang Hai Shi, China",30.80335,121.43626,沪杭公路66弄
3652,"Huan Cheng Dong Lu, Shang Hai Shi, China",30.96988,121.45014,环城东路570弄
3653,"Jianghaicun, Fengxian District, Shanghai, China, 201400",30.894471,121.44497,江海村
3654,"Jiang Nan Lu, Feng Xian Qu, Shang Hai Shi, China, 201400",30.90127,121.458933,江海二村
3655,"Jianghaixincun, Fengxian District, Shanghai, China, 201400",30.902625,121.45545,江海新村
3656,"Shanghai, China",31.230416,121.473701,解放二村
3657,"Junmincun, Fengxian District, Shanghai, China, 201400",30.900663,121.452666,军民村
3658,"Liyaocun, Fengxian District, Shanghai, China, 201414",30.91672,121.59289,李窑村
3659,"Meiyuancun, Fengxian District, Shanghai, China, 201405",30.990493,121.597016,梅园村
3660,"China, 上海市奉贤区南渡村 邮政编码: 200240",30.9995899,121.4515,南渡村
3661,"China, Shang Hai Shi, Feng Xian Qu, 南奉公路3398号 邮政编码: 201414",30.92478,121.5694,南奉公路3398号
3662,"China, Shang Hai Shi, Feng Xian Qu, 南奉公路4428号 邮政编码: 201414",30.92691,121.54789,南奉公路4428号
3663,"Nansheng Village, Fengxian District, Shanghai, China, 201416",30.8592,121.48084,南胜村
3664,"China, Shang Hai Shi, Feng Xian Qu, 钱忠村 邮政编码: 201407",30.881685,121.546456,钱忠村
3665,"Santuan Harbour, Fengxian District, Shanghai, China, 201413",30.88771,121.7212,三团港村
3666,"Shui Zha Lu, Shang Hai Shi, China",31.08299,121.48532,水闸路14弄
3667,"Taozhaicun, Fengxian District, Shanghai, China, 201403",30.948218,121.552309,陶宅村
3668,"Wu Tang Lu, Feng Xian Qu, Shang Hai Shi, China, 201401",30.9604,121.444,吴塘路529弄（北区）
3669,"Xixiaocun, Fengxian District, Shanghai, China, 201415",30.935186,121.403047,西校村
3670,"Xi Zha Gong Lu, Feng Xian Qu, Shang Hai Shi, China",30.99309,121.44153,西闸公路1118弄
